post_id,source_orientation,source,post_type,rating,share_count,viral
1284795924895571,mainstream,CNN Politics,link,mostly true,53,0
1284802821561548,mainstream,CNN Politics,link,mostly true,18,0
1284813001560530,mainstream,CNN Politics,link,mostly true,87,0
1284828394892324,mainstream,CNN Politics,link,mostly true,209,1
1284839921557838,mainstream,CNN Politics,link,mostly true,279,1
1284860918222405,mainstream,CNN Politics,link,mostly true,21,0
1284875161554314,mainstream,CNN Politics,link,mostly true,31,0
1284896004885563,mainstream,CNN Politics,link,mostly true,27,0
1284917638216733,mainstream,CNN Politics,link,mostly true,13,0
1284958608212636,mainstream,CNN Politics,link,mostly true,26,0
1285012294873934,mainstream,CNN Politics,link,mostly true,29,0
1285066028201894,mainstream,CNN Politics,link,mostly true,16,0
1285114678197029,mainstream,CNN Politics,link,mostly true,128,1
1285166408191856,mainstream,CNN Politics,link,mostly true,38,0
1285188088189688,mainstream,CNN Politics,link,mostly true,39,0
1285203954854768,mainstream,CNN Politics,photo,mostly true,8,0
1285209071520923,mainstream,CNN Politics,link,mostly true,8,0
1285224471519383,mainstream,CNN Politics,link,mostly true,315,1
1285240618184435,mainstream,CNN Politics,video,mostly true,271,1
1285250141516816,mainstream,CNN Politics,link,mostly true,10,0
1285274428181054,mainstream,CNN Politics,link,mostly true,110,1
1285283804846783,mainstream,CNN Politics,link,mostly true,6,0
1285299968178500,mainstream,CNN Politics,link,mostly true,11,0
1285323381509492,mainstream,CNN Politics,link,mostly true,136,1
1285327341509096,mainstream,CNN Politics,link,mostly true,25,0
1285330201508810,mainstream,CNN Politics,link,mostly true,619,1
1285330611508769,mainstream,CNN Politics,link,mostly true,55,0
1285349598173537,mainstream,CNN Politics,link,mostly true,20,0
1285357341506096,mainstream,CNN Politics,link,mostly true,133,1
1285360621505768,mainstream,CNN Politics,link,mostly true,27,0
1285386531503177,mainstream,CNN Politics,link,mostly true,6,0
1285415944833569,mainstream,CNN Politics,link,mostly true,99,0
1285438601497970,mainstream,CNN Politics,photo,no factual content,6,0
1285466798161817,mainstream,CNN Politics,link,mostly true,23,0
1285490121492818,mainstream,CNN Politics,video,mostly true,185,1
1285516921490138,mainstream,CNN Politics,link,mostly true,14,0
1285544454820718,mainstream,CNN Politics,link,mostly true,129,1
1285567801485050,mainstream,CNN Politics,link,mostly true,14,0
1285589471482883,mainstream,CNN Politics,link,mostly true,26,0
1285595641482266,mainstream,CNN Politics,video,mostly true,74,0
1285631884811975,mainstream,CNN Politics,link,mostly true,25,0
1285635054811658,mainstream,CNN Politics,video,mostly true,143,1
1285657511476079,mainstream,CNN Politics,link,mostly true,17,0
1285681728140324,mainstream,CNN Politics,link,mostly true,24,0
1285705561471274,mainstream,CNN Politics,link,mostly true,218,1
1285711234804040,mainstream,CNN Politics,link,mostly true,7,0
1285711464804017,mainstream,CNN Politics,video,mostly true,31,0
1285725348135962,mainstream,CNN Politics,link,mostly true,17,0
1285727238135773,mainstream,CNN Politics,link,mostly true,25,0
1285738474801316,mainstream,CNN Politics,link,mostly true,7,0
1285748874800276,mainstream,CNN Politics,link,mostly true,109,1
1285756448132852,mainstream,CNN Politics,link,mostly true,24,0
1285776904797473,mainstream,CNN Politics,link,mostly true,21,0
1285791588129338,mainstream,CNN Politics,link,mostly true,15,0
1285799771461853,mainstream,CNN Politics,link,mostly true,32,0
1285805834794580,mainstream,CNN Politics,link,mostly true,6,0
1285818561459974,mainstream,CNN Politics,link,mostly true,21,0
1285829131458917,mainstream,CNN Politics,link,mostly true,21,0
1285843474790816,mainstream,CNN Politics,link,mostly true,19,0
1285851221456708,mainstream,CNN Politics,link,mostly true,215,1
1285864978121999,mainstream,CNN Politics,link,mostly true,21,0
1285877644787399,mainstream,CNN Politics,link,mostly true,7,0
1285887041453126,mainstream,CNN Politics,link,mostly true,88,0
1285912444783919,mainstream,CNN Politics,link,mostly true,79,0
1285944301447400,mainstream,CNN Politics,link,mostly true,107,1
1285962054778958,mainstream,CNN Politics,link,mostly true,13,0
1285963444778819,mainstream,CNN Politics,link,mostly true,56,0
1285982404776923,mainstream,CNN Politics,link,mostly true,12,0
1286001041441726,mainstream,CNN Politics,link,mostly true,1447,1
1286033694771794,mainstream,CNN Politics,link,mostly true,19,0
1286065878101909,mainstream,CNN Politics,link,mostly true,65,0
1286155644759599,mainstream,CNN Politics,link,mostly true,25,0
1286256064749557,mainstream,CNN Politics,link,mostly true,53,0
1286315071410323,mainstream,CNN Politics,text,mostly true,4,0
1286345578073939,mainstream,CNN Politics,link,mostly true,12,0
1286352748073222,mainstream,CNN Politics,link,mostly true,309,1
1286365484738615,mainstream,CNN Politics,video,mostly true,39,0
1286387311403099,mainstream,CNN Politics,link,mostly true,267,1
1286397688068728,mainstream,CNN Politics,link,mostly true,57,0
1286423628066134,mainstream,CNN Politics,link,mostly true,5,0
1286459601395870,mainstream,CNN Politics,video,mostly true,46,0
1286469658061531,mainstream,CNN Politics,link,mostly true,14,0
1286491048059392,mainstream,CNN Politics,link,mostly true,23,0
1286516418056855,mainstream,CNN Politics,link,mostly true,64,0
1286541354721028,mainstream,CNN Politics,link,mostly true,53,0
1286579191383911,mainstream,CNN Politics,link,mostly true,19,0
1286584094716754,mainstream,CNN Politics,link,mostly true,206,1
1286614571380373,mainstream,CNN Politics,link,mostly true,235,1
1286655954709568,mainstream,CNN Politics,link,mostly true,11,0
1286666041375226,mainstream,CNN Politics,video,mostly true,112,1
1286690614706102,mainstream,CNN Politics,link,mostly true,104,1
1286720611369769,mainstream,CNN Politics,link,mostly true,14,0
1286745671367263,mainstream,CNN Politics,link,mostly true,12,0
1286756508032846,mainstream,CNN Politics,link,mostly true,15,0
1286769711364859,mainstream,CNN Politics,link,mostly true,62,0
1286778998030597,mainstream,CNN Politics,link,mostly true,46,0
1286792788029218,mainstream,CNN Politics,link,mostly true,62,0
1286794198029077,mainstream,CNN Politics,link,mostly true,186,1
1286817908026706,mainstream,CNN Politics,link,mixture of true and false,13,0
1286826111359219,mainstream,CNN Politics,link,mostly true,90,0
1286858434689320,mainstream,CNN Politics,link,mostly true,30,0
1286867958021701,mainstream,CNN Politics,link,mostly true,153,1
1286875358020961,mainstream,CNN Politics,link,mostly true,10,0
1286887648019732,mainstream,CNN Politics,link,mostly true,21,0
1286913761350454,mainstream,CNN Politics,link,mostly true,25,0
1286927371349093,mainstream,CNN Politics,link,mostly true,83,0
1286942584680905,mainstream,CNN Politics,link,mostly true,32,0
1286952664679897,mainstream,CNN Politics,link,mostly true,2972,1
1286975518010945,mainstream,CNN Politics,link,mostly true,101,1
1286999761341854,mainstream,CNN Politics,link,mostly true,497,1
1287021484673015,mainstream,CNN Politics,link,mostly true,31,0
1287046594670504,mainstream,CNN Politics,link,mostly true,68,0
1287065088001988,mainstream,CNN Politics,link,mostly true,23,0
1287120417996455,mainstream,CNN Politics,link,mostly true,36,0
1287128154662348,mainstream,CNN Politics,link,mostly true,21,0
1287146107993886,mainstream,CNN Politics,link,mostly true,79,0
1287150634660100,mainstream,CNN Politics,link,mostly true,20,0
1287165347991962,mainstream,CNN Politics,link,mostly true,11,0
1287174404657723,mainstream,CNN Politics,link,mostly true,28,0
1289461461095684,mainstream,CNN Politics,link,mostly true,9,0
1289529341088896,mainstream,CNN Politics,link,mostly true,31,0
1289580044417159,mainstream,CNN Politics,link,mostly true,20,0
1289642367744260,mainstream,CNN Politics,link,mostly true,31,0
1289686707739826,mainstream,CNN Politics,link,mostly true,18,0
1289701981071632,mainstream,CNN Politics,link,mostly true,100,0
1289720047736492,mainstream,CNN Politics,link,mostly true,70,0
1289741841067646,mainstream,CNN Politics,video,mostly true,43,0
1289795571062273,mainstream,CNN Politics,link,mostly true,216,1
1289802424394921,mainstream,CNN Politics,link,mostly true,35,0
1289810424394121,mainstream,CNN Politics,video,mostly true,184,1
1289820584393105,mainstream,CNN Politics,video,mostly true,79,0
1289843434390820,mainstream,CNN Politics,video,mostly true,24,0
1289922197716277,mainstream,CNN Politics,link,mostly true,52,0
1289960264379137,mainstream,CNN Politics,link,mostly true,19,0
1289984554376708,mainstream,CNN Politics,link,mostly true,115,1
1290008221041008,mainstream,CNN Politics,link,mostly true,6,0
1290016974373466,mainstream,CNN Politics,link,mostly true,14,0
1290020131039817,mainstream,CNN Politics,link,mostly true,13,0
1290028187705678,mainstream,CNN Politics,link,mostly true,22,0
1290068017701695,mainstream,CNN Politics,link,mostly true,155,1
1290072837701213,mainstream,CNN Politics,video,mostly true,40,0
1290095714365592,mainstream,CNN Politics,link,mostly true,30,0
1290110774364086,mainstream,CNN Politics,video,mostly true,158,1
1290117837696713,mainstream,CNN Politics,link,mostly true,16,0
1290121891029641,mainstream,CNN Politics,video,mostly true,129,1
1290163241025506,mainstream,CNN Politics,link,mostly true,22,0
1290186997689797,mainstream,CNN Politics,link,mostly true,5,0
1290187427689754,mainstream,CNN Politics,video,mostly true,73,0
1290213121020518,mainstream,CNN Politics,link,mostly true,48,0
1290237461018084,mainstream,CNN Politics,video,mostly true,37,0
1290246801017150,mainstream,CNN Politics,link,mostly true,20,0
1290258147682682,mainstream,CNN Politics,video,mostly true,39,0
1290264077682089,mainstream,CNN Politics,link,mostly true,243,1
1290297081012122,mainstream,CNN Politics,photo,no factual content,83,0
1290309281010902,mainstream,CNN Politics,link,mostly true,29,0
1290321764342987,mainstream,CNN Politics,video,mostly true,69,0
1290322367676260,mainstream,CNN Politics,link,mostly true,143,1
1290343094340854,mainstream,CNN Politics,link,mostly true,81,0
1290363481005482,mainstream,CNN Politics,link,mostly true,291,1
1290392384335925,mainstream,CNN Politics,link,mostly true,22,0
1290422200999610,mainstream,CNN Politics,link,mostly true,17,0
1290445077663989,mainstream,CNN Politics,photo,no factual content,70,0
1290462654328898,mainstream,CNN Politics,video,mostly true,71,0
1290463584328805,mainstream,CNN Politics,link,mostly true,24,0
1290476714327492,mainstream,CNN Politics,link,mostly true,20,0
1290490284326135,mainstream,CNN Politics,photo,no factual content,68,0
1290493434325820,mainstream,CNN Politics,video,mostly true,157,1
1290499720991858,mainstream,CNN Politics,video,mostly true,245,1
1290505394324624,mainstream,CNN Politics,video,mostly true,379,1
1290509944324169,mainstream,CNN Politics,video,mostly true,60,0
1290517634323400,mainstream,CNN Politics,video,mostly true,84,0
1290527167655780,mainstream,CNN Politics,video,mostly true,363,1
1290530250988805,mainstream,CNN Politics,video,mostly true,339,1
1290542204320943,mainstream,CNN Politics,link,no factual content,16,0
1290552067653290,mainstream,CNN Politics,video,mostly true,104,1
1290569677651529,mainstream,CNN Politics,video,mostly true,786,1
1290571237651373,mainstream,CNN Politics,video,mostly true,151,1
1290585890983241,mainstream,CNN Politics,video,mostly true,135,1
1290595487648948,mainstream,CNN Politics,video,mostly true,115,1
1290605144314649,mainstream,CNN Politics,video,mostly true,1585,1
1290632657645231,mainstream,CNN Politics,link,mostly true,41,0
1290636210978209,mainstream,CNN Politics,video,mostly true,433,1
1290692497639247,mainstream,CNN Politics,link,mostly true,24,0
1290698444305319,mainstream,CNN Politics,link,mostly true,1218,1
1290725304302633,mainstream,CNN Politics,link,no factual content,45,0
1290728977635599,mainstream,CNN Politics,video,no factual content,232,1
1290739880967842,mainstream,CNN Politics,link,mostly true,388,1
1290743144300849,mainstream,CNN Politics,photo,mostly true,34,0
1290746004300563,mainstream,CNN Politics,photo,mostly true,345,1
1290750580966772,mainstream,CNN Politics,link,mostly true,186,1
1290760934299070,mainstream,CNN Politics,link,no factual content,61,0
1290787877629709,mainstream,CNN Politics,video,mostly true,233,1
1290790460962784,mainstream,CNN Politics,video,mostly true,135,1
1290795930962237,mainstream,CNN Politics,link,no factual content,24,0
1290800734295090,mainstream,CNN Politics,video,mostly true,353,1
1290804370961393,mainstream,CNN Politics,link,mostly true,206,1
1290814187627078,mainstream,CNN Politics,link,mostly true,1532,1
1290851084290055,mainstream,CNN Politics,link,mostly true,222,1
1290868374288326,mainstream,CNN Politics,link,mostly true,30,0
1290898170952013,mainstream,CNN Politics,link,mostly true,42,0
1290950317613465,mainstream,CNN Politics,link,mostly true,82,0
1290968064278357,mainstream,CNN Politics,video,no factual content,2277,1
1290970974278066,mainstream,CNN Politics,video,no factual content,117,1
1290987447609752,mainstream,CNN Politics,video,mostly true,177,1
1291002827608214,mainstream,CNN Politics,video,mostly true,110,1
1291045777603919,mainstream,CNN Politics,video,mostly true,125,1
1291087167599780,mainstream,CNN Politics,link,mostly true,66,0
1291111790930651,mainstream,CNN Politics,link,mostly true,822,1
1291116167596880,mainstream,CNN Politics,video,no factual content,135,1
1291177310924099,mainstream,CNN Politics,video,mostly true,29,0
1291208607587636,mainstream,CNN Politics,video,mostly true,268,1
1291209107587586,mainstream,CNN Politics,link,mostly true,30,0
1291262517582245,mainstream,CNN Politics,link,mostly true,7,0
1291269840914846,mainstream,CNN Politics,link,no factual content,10,0
1291273510914479,mainstream,CNN Politics,video,mostly true,65,0
1291304944244669,mainstream,CNN Politics,video,mostly true,115,1
1291309280910902,mainstream,CNN Politics,video,mostly true,281,1
1291342320907598,mainstream,CNN Politics,link,no factual content,21,0
1291375430904287,mainstream,CNN Politics,link,mostly true,4,0
1291404070901423,mainstream,CNN Politics,link,mostly true,17,0
1291428494232314,mainstream,CNN Politics,link,mostly true,8,0
1291455630896267,mainstream,CNN Politics,link,no factual content,19,0
1291465524228611,mainstream,CNN Politics,video,mostly true,47,0
1291481227560374,mainstream,CNN Politics,link,mostly true,271,1
1291498714225292,mainstream,CNN Politics,link,mostly true,9,0
1291509057557591,mainstream,CNN Politics,link,mostly true,17,0
1291521744222989,mainstream,CNN Politics,link,mostly true,221,1
1291553714219792,mainstream,CNN Politics,link,mostly true,23,0
1291607187547778,mainstream,CNN Politics,link,mostly true,198,1
1291613334213830,mainstream,CNN Politics,link,mostly true,47,0
1291616904213473,mainstream,CNN Politics,link,mostly true,39,0
1291633917545105,mainstream,CNN Politics,link,mostly true,14,0
1291653507543146,mainstream,CNN Politics,link,mostly true,145,1
1291653534209810,mainstream,CNN Politics,link,mostly true,88,0
1291661910875639,mainstream,CNN Politics,link,mostly true,77,0
1291673040874526,mainstream,CNN Politics,link,mostly true,40,0
1291687550873075,mainstream,CNN Politics,link,mostly true,6,0
1291698617538635,mainstream,CNN Politics,link,mostly true,24,0
1291728794202284,mainstream,CNN Politics,link,mostly true,405,1
1291754160866414,mainstream,CNN Politics,link,mostly true,9,0
1291782614196902,mainstream,CNN Politics,link,mostly true,295,1
1291804520861378,mainstream,CNN Politics,link,mostly true,76,0
1291827317525765,mainstream,CNN Politics,link,mostly true,269,1
1291874880854342,mainstream,CNN Politics,link,mostly true,43,0
1291897180852112,mainstream,CNN Politics,link,mostly true,171,1
1291911960850634,mainstream,CNN Politics,link,mostly true,174,1
1291926867515810,mainstream,CNN Politics,link,mostly true,30,0
1291945020847328,mainstream,CNN Politics,link,mostly true,577,1
551096688427177,right,Eagle Rising,photo,no factual content,593,1
551096721760507,right,Eagle Rising,photo,no factual content,89,0
551473135056199,right,Eagle Rising,link,mostly false,1966,1
551473158389530,right,Eagle Rising,photo,no factual content,155,1
551473235056189,right,Eagle Rising,photo,mostly false,7577,1
551473311722848,right,Eagle Rising,photo,no factual content,1193,1
551473381722841,right,Eagle Rising,link,mixture of true and false,101,1
551473548389491,right,Eagle Rising,link,no factual content,22,0
551473871722792,right,Eagle Rising,link,no factual content,6,0
551473965056116,right,Eagle Rising,link,mixture of true and false,29,0
551474015056111,right,Eagle Rising,link,mostly true,38,0
551474061722773,right,Eagle Rising,link,mostly true,26,0
551474098389436,right,Eagle Rising,link,mostly true,21,0
551474158389430,right,Eagle Rising,link,mostly false,1507,1
551474225056090,right,Eagle Rising,link,mixture of true and false,17,0
551474598389386,right,Eagle Rising,link,mixture of true and false,201,1
551518175051695,right,Eagle Rising,link,mostly true,12,0
551518215051691,right,Eagle Rising,link,mostly false,138,1
551518255051687,right,Eagle Rising,link,mixture of true and false,264,1
551518305051682,right,Eagle Rising,link,mostly true,2,0
551518365051676,right,Eagle Rising,link,mostly true,6,0
551518398385006,right,Eagle Rising,link,mixture of true and false,18,0
551518465051666,right,Eagle Rising,link,mostly true,2828,1
551518525051660,right,Eagle Rising,link,mostly true,210,1
551518585051654,right,Eagle Rising,link,mixture of true and false,28,0
551518638384982,right,Eagle Rising,link,mostly true,54,0
551518988384947,right,Eagle Rising,link,mostly true,74,0
551519151718264,right,Eagle Rising,photo,no factual content,500,1
551519225051590,right,Eagle Rising,photo,no factual content,99,0
551519291718250,right,Eagle Rising,photo,mixture of true and false,266,1
551571785046334,right,Eagle Rising,link,mixture of true and false,182,1
551599835043529,right,Eagle Rising,link,mixture of true and false,170,1
551617598375086,right,Eagle Rising,link,mostly true,5,0
551663495037163,right,Eagle Rising,link,mixture of true and false,58,0
551679181702261,right,Eagle Rising,link,mostly true,218,1
551692098367636,right,Eagle Rising,link,mostly true,36,0
551705221699657,right,Eagle Rising,link,mostly false,3304,1
551721511698028,right,Eagle Rising,link,mostly true,40,0
551750048361841,right,Eagle Rising,link,mostly true,14,0
551763711693808,right,Eagle Rising,link,mostly false,75,0
551475151722664,right,Eagle Rising,photo,no factual content,382,1
551475315055981,right,Eagle Rising,photo,no factual content,926,1
551827528354093,right,Eagle Rising,link,mostly true,230,1
551827641687415,right,Eagle Rising,link,mostly true,40,0
551827691687410,right,Eagle Rising,link,no factual content,4,0
551827815020731,right,Eagle Rising,link,no factual content,1474,1
551827871687392,right,Eagle Rising,link,mostly false,40,0
551828408354005,right,Eagle Rising,link,no factual content,82,0
551828481687331,right,Eagle Rising,link,mostly true,10126,1
551828545020658,right,Eagle Rising,link,no factual content,10,0
551828608353985,right,Eagle Rising,link,mixture of true and false,106,1
551828641687315,right,Eagle Rising,link,mostly true,104,1
551828675020645,right,Eagle Rising,link,mostly false,2778,1
551828781687301,right,Eagle Rising,link,mostly true,46,0
551830561687123,right,Eagle Rising,photo,no factual content,88,0
551830681687111,right,Eagle Rising,photo,no factual content,790,1
551830951687084,right,Eagle Rising,link,no factual content,276,1
551844801685699,right,Eagle Rising,photo,no factual content,2153,1
551844865019026,right,Eagle Rising,photo,no factual content,3672,1
551844931685686,right,Eagle Rising,photo,no factual content,4277,1
551845095019003,right,Eagle Rising,link,mixture of true and false,1878,1
551845175018995,right,Eagle Rising,link,mostly true,30,0
551845248352321,right,Eagle Rising,link,mostly true,47,0
551845355018977,right,Eagle Rising,link,mostly true,317,1
551845415018971,right,Eagle Rising,link,mostly true,25,0
551845471685632,right,Eagle Rising,link,mostly true,234,1
551845505018962,right,Eagle Rising,link,no factual content,636,1
551848248352021,right,Eagle Rising,link,no factual content,180,1
551848401685339,right,Eagle Rising,link,no factual content,16,0
551848741685305,right,Eagle Rising,link,no factual content,12,0
551937741676405,right,Eagle Rising,link,mostly true,570,1
551954825008030,right,Eagle Rising,link,mostly true,42,0
551972521672927,right,Eagle Rising,link,no factual content,36,0
552008985002614,right,Eagle Rising,link,mixture of true and false,47,0
552024685001044,right,Eagle Rising,link,mostly true,2828,1
552041008332745,right,Eagle Rising,link,mixture of true and false,2146,1
552055944997918,right,Eagle Rising,link,mostly false,32,0
552071654996347,right,Eagle Rising,link,mixture of true and false,31,0
552093584994154,right,Eagle Rising,link,mostly false,559,1
552130158323830,right,Eagle Rising,link,mostly true,54,0
551848795018633,right,Eagle Rising,photo,no factual content,745,1
551848841685295,right,Eagle Rising,photo,no factual content,737,1
552196854983827,right,Eagle Rising,photo,no factual content,320,1
552196998317146,right,Eagle Rising,photo,no factual content,292,1
552197108317135,right,Eagle Rising,photo,no factual content,256,1
552215951648584,right,Eagle Rising,link,mostly true,32,0
552216024981910,right,Eagle Rising,link,mixture of true and false,4,0
552216071648572,right,Eagle Rising,link,mixture of true and false,362,1
552216138315232,right,Eagle Rising,link,no factual content,12,0
552216184981894,right,Eagle Rising,link,no factual content,52,0
552216258315220,right,Eagle Rising,link,mostly true,56,0
552216328315213,right,Eagle Rising,link,mixture of true and false,72,0
552216368315209,right,Eagle Rising,link,no factual content,82,0
552216391648540,right,Eagle Rising,link,mostly false,858,1
552216454981867,right,Eagle Rising,link,mostly true,56,0
552216481648531,right,Eagle Rising,link,mostly false,186,1
552216551648524,right,Eagle Rising,link,mostly true,160,1
552216604981852,right,Eagle Rising,link,mostly true,44,0
552241984979314,right,Eagle Rising,photo,no factual content,450,1
552242051645974,right,Eagle Rising,photo,no factual content,837,1
552242144979298,right,Eagle Rising,photo,no factual content,569,1
552242264979286,right,Eagle Rising,photo,no factual content,370,1
552242318312614,right,Eagle Rising,photo,no factual content,307,1
552242391645940,right,Eagle Rising,link,mixture of true and false,184,1
552242458312600,right,Eagle Rising,link,mostly true,40,0
552242491645930,right,Eagle Rising,link,no factual content,96,0
552242514979261,right,Eagle Rising,link,mostly true,96,0
552242558312590,right,Eagle Rising,link,mostly false,707,1
552242574979255,right,Eagle Rising,link,mostly true,134,1
552242684979244,right,Eagle Rising,link,mostly true,86,0
552242808312565,right,Eagle Rising,link,no factual content,149,1
552310044972508,right,Eagle Rising,link,mixture of true and false,110,1
552332521636927,right,Eagle Rising,link,no factual content,296,1
552350594968453,right,Eagle Rising,link,mostly true,188,1
552387401631439,right,Eagle Rising,link,mostly true,46,0
552418711628308,right,Eagle Rising,link,mostly true,235,1
552439798292866,right,Eagle Rising,link,mixture of true and false,98,0
552451568291689,right,Eagle Rising,link,mostly false,509,1
552464218290424,right,Eagle Rising,link,mixture of true and false,39,0
552487701621409,right,Eagle Rising,link,mostly false,2778,1
552502081619971,right,Eagle Rising,link,mostly false,225,1
552242831645896,right,Eagle Rising,photo,mixture of true and false,593,1
552571564946356,right,Eagle Rising,photo,no factual content,55,0
552571628279683,right,Eagle Rising,link,mixture of true and false,494,1
552571698279676,right,Eagle Rising,photo,mostly false,980,1
552581868278659,right,Eagle Rising,link,mostly true,30,0
552581958278650,right,Eagle Rising,link,mixture of true and false,92,0
552582058278640,right,Eagle Rising,link,no factual content,402,1
552582151611964,right,Eagle Rising,link,mostly true,52,0
552582248278621,right,Eagle Rising,link,mixture of true and false,3490,1
552582351611944,right,Eagle Rising,link,mixture of true and false,22840,1
552582414945271,right,Eagle Rising,link,mostly true,8,0
552582518278594,right,Eagle Rising,link,no factual content,32,0
552582591611920,right,Eagle Rising,link,mostly false,32,0
552582638278582,right,Eagle Rising,link,mixture of true and false,108,1
552582664945246,right,Eagle Rising,link,mostly true,92,0
552599498276896,right,Eagle Rising,link,mostly true,2,0
552599614943551,right,Eagle Rising,photo,mostly true,44,0
552599668276879,right,Eagle Rising,link,mostly true,4,0
552599694943543,right,Eagle Rising,photo,mixture of true and false,17586,1
552599818276864,right,Eagle Rising,link,no factual content,417,1
552599881610191,right,Eagle Rising,photo,no factual content,431,1
552599994943513,right,Eagle Rising,link,mixture of true and false,4,0
552600158276830,right,Eagle Rising,link,mixture of true and false,3657,1
552600221610157,right,Eagle Rising,link,mostly true,386,1
552600354943477,right,Eagle Rising,link,mostly false,3021,1
552600451610134,right,Eagle Rising,link,mostly true,70,0
552600548276791,right,Eagle Rising,link,mostly false,481,1
552600601610119,right,Eagle Rising,link,mixture of true and false,967,1
552600674943445,right,Eagle Rising,link,mostly true,134,1
552687818268064,right,Eagle Rising,link,mostly true,10,0
552704678266378,right,Eagle Rising,link,mostly true,19,0
552726238264222,right,Eagle Rising,link,mostly false,186,1
552771738259672,right,Eagle Rising,link,mixture of true and false,243,1
552791901590989,right,Eagle Rising,link,mostly true,13,0
552807111589468,right,Eagle Rising,link,mostly true,32,0
552825424920970,right,Eagle Rising,link,mostly true,52,0
552850458251800,right,Eagle Rising,link,mostly true,858,1
552889718247874,right,Eagle Rising,link,mostly true,1944,1
552910314912481,right,Eagle Rising,link,mostly false,127,1
552928411577338,right,Eagle Rising,video,no factual content,38,0
552600701610109,right,Eagle Rising,photo,no factual content,1522,1
552600831610096,right,Eagle Rising,photo,mostly true,1214,1
552973581572821,right,Eagle Rising,link,mixture of true and false,102,1
552973681572811,right,Eagle Rising,link,mostly true,31,0
552973724906140,right,Eagle Rising,photo,mostly true,252,1
552974104906102,right,Eagle Rising,link,mixture of true and false,31,0
552974201572759,right,Eagle Rising,link,mixture of true and false,84,0
552974251572754,right,Eagle Rising,link,mixture of true and false,69,0
552974311572748,right,Eagle Rising,link,mostly true,4,0
553000128236833,right,Eagle Rising,link,mostly true,20,0
553000201570159,right,Eagle Rising,link,mostly true,116,1
553000281570151,right,Eagle Rising,link,mostly true,12,0
553000381570141,right,Eagle Rising,link,mostly true,42,0
553000474903465,right,Eagle Rising,link,no factual content,34,0
553000498236796,right,Eagle Rising,link,no factual content,6,0
553000541570125,right,Eagle Rising,link,no factual content,244,1
553000571570122,right,Eagle Rising,link,mostly true,240,1
553000608236785,right,Eagle Rising,link,mostly true,74,0
553000648236781,right,Eagle Rising,link,mixture of true and false,754,1
553000704903442,right,Eagle Rising,link,mostly true,18,0
553000744903438,right,Eagle Rising,link,mostly true,42,0
553000804903432,right,Eagle Rising,link,mostly true,90,0
553002894903223,right,Eagle Rising,photo,no factual content,165,1
553002968236549,right,Eagle Rising,photo,no factual content,1269,1
553010974902415,right,Eagle Rising,link,mostly true,65,0
553010994902413,right,Eagle Rising,link,mixture of true and false,75,0
553011548235691,right,Eagle Rising,link,mostly true,164,1
553011611569018,right,Eagle Rising,link,mostly true,19,0
553011714902341,right,Eagle Rising,link,mostly true,57,0
553011734902339,right,Eagle Rising,link,mostly true,4,0
553089264894586,right,Eagle Rising,link,mostly true,868,1
553105428226303,right,Eagle Rising,link,no factual content,70,0
553123894891123,right,Eagle Rising,link,mostly true,72,0
553152771554902,right,Eagle Rising,link,mostly true,5,0
553170554886457,right,Eagle Rising,link,mostly true,42,0
553184751551704,right,Eagle Rising,link,mostly true,194,1
553200771550102,right,Eagle Rising,link,mostly true,92,0
553212381548941,right,Eagle Rising,link,no factual content,461,1
553244078212438,right,Eagle Rising,link,mostly true,8,0
553257914877721,right,Eagle Rising,link,no factual content,12,0
553589488177897,right,Eagle Rising,photo,mostly false,5870,1
553589888177857,right,Eagle Rising,photo,no factual content,293,1
553590751511104,right,Eagle Rising,photo,no factual content,547,1
553592278177618,right,Eagle Rising,link,no factual content,40,0
553592314844281,right,Eagle Rising,link,mixture of true and false,28,0
553592361510943,right,Eagle Rising,link,mostly true,50,0
553592401510939,right,Eagle Rising,link,no factual content,4,0
553592491510930,right,Eagle Rising,link,mostly true,42,0
553592544844258,right,Eagle Rising,link,mostly true,36,0
553592604844252,right,Eagle Rising,link,mostly true,16,0
553592701510909,right,Eagle Rising,link,no factual content,4,0
553592784844234,right,Eagle Rising,link,mixture of true and false,362,1
553592831510896,right,Eagle Rising,link,mostly true,22,0
553592881510891,right,Eagle Rising,link,mixture of true and false,836,1
553592928177553,right,Eagle Rising,link,mostly true,8,0
553592988177547,right,Eagle Rising,link,mostly true,472,1
553734261496753,right,Eagle Rising,photo,no factual content,39,0
554123321457847,right,Eagle Rising,photo,no factual content,3372,1
554123384791174,right,Eagle Rising,link,mostly false,1639,1
554123541457825,right,Eagle Rising,link,mostly true,166,1
554123694791143,right,Eagle Rising,link,no factual content,101,1
554123748124471,right,Eagle Rising,link,mixture of true and false,41,0
554123798124466,right,Eagle Rising,link,no factual content,15,0
554123948124451,right,Eagle Rising,link,mostly true,5,0
554125088124337,right,Eagle Rising,link,mostly true,30,0
554126961457483,right,Eagle Rising,link,mostly true,2,0
554127194790793,right,Eagle Rising,link,mostly true,5,0
554127358124110,right,Eagle Rising,link,mixture of true and false,172,1
554127454790767,right,Eagle Rising,link,mostly false,1178,1
554241688112677,right,Eagle Rising,link,mostly true,20,0
554261528110693,right,Eagle Rising,link,mostly false,140,1
554277404775772,right,Eagle Rising,link,mostly true,57,0
